free_slots,occupied_slots,total_slots,occupancy_percent,frame_number,timestamp
97,216,313,69.0,1649,2026-01-30 09:24:49
97,216,313,69.0,1650,2026-01-30 09:24:50
97,216,313,69.0,1651,2026-01-30 09:24:50
97,216,313,69.0,1652,2026-01-30 09:24:50
97,216,313,69.0,1653,2026-01-30 09:24:51
97,216,313,69.0,1654,2026-01-30 09:24:51
97,216,313,69.0,1655,2026-01-30 09:24:51
97,216,313,69.0,1656,2026-01-30 09:24:52
97,216,313,69.0,1657,2026-01-30 09:24:52
97,216,313,69.0,1658,2026-01-30 09:24:53
97,216,313,69.0,1659,2026-01-30 09:24:53
97,216,313,69.0,1660,2026-01-30 09:24:53
97,216,313,69.0,1661,2026-01-30 09:24:53
97,216,313,69.0,1662,2026-01-30 09:24:54
97,216,313,69.0,1663,2026-01-30 09:24:54
98,215,313,68.7,1664,2026-01-30 09:24:55
98,215,313,68.7,1665,2026-01-30 09:24:55
98,215,313,68.7,1666,2026-01-30 09:24:55
98,215,313,68.7,1667,2026-01-30 09:24:56
98,215,313,68.7,1668,2026-01-30 09:24:56
98,215,313,68.7,1669,2026-01-30 09:24:56
98,215,313,68.7,1670,2026-01-30 09:24:57
98,215,313,68.7,1671,2026-01-30 09:24:57
98,215,313,68.7,1672,2026-01-30 09:24:57
98,215,313,68.7,1673,2026-01-30 09:24:58
98,215,313,68.7,1674,2026-01-30 09:24:58
97,216,313,69.0,1675,2026-01-30 09:24:58
97,216,313,69.0,1676,2026-01-30 09:24:59
97,216,313,69.0,1677,2026-01-30 09:24:59
97,216,313,69.0,1678,2026-01-30 09:24:59
97,216,313,69.0,1679,2026-01-30 09:25:00
97,216,313,69.0,1680,2026-01-30 09:25:00
97,216,313,69.0,1681,2026-01-30 09:25:00
97,216,313,69.0,1682,2026-01-30 09:25:01
97,216,313,69.0,1683,2026-01-30 09:25:01
97,216,313,69.0,1684,2026-01-30 09:25:01
97,216,313,69.0,1685,2026-01-30 09:25:02
97,216,313,69.0,1686,2026-01-30 09:25:02
97,216,313,69.0,1687,2026-01-30 09:25:02
97,216,313,69.0,1688,2026-01-30 09:25:03
97,216,313,69.0,1689,2026-01-30 09:25:03
97,216,313,69.0,1690,2026-01-30 09:25:03
97,216,313,69.0,1691,2026-01-30 09:25:04
97,216,313,69.0,1692,2026-01-30 09:25:04
97,216,313,69.0,1693,2026-01-30 09:25:04
97,216,313,69.0,1694,2026-01-30 09:25:05
97,216,313,69.0,1695,2026-01-30 09:25:05
97,216,313,69.0,1696,2026-01-30 09:25:05
97,216,313,69.0,1697,2026-01-30 09:25:06
97,216,313,69.0,1698,2026-01-30 09:25:06
97,216,313,69.0,1699,2026-01-30 09:25:06
97,216,313,69.0,1700,2026-01-30 09:25:07
97,216,313,69.0,1701,2026-01-30 09:25:07
97,216,313,69.0,1702,2026-01-30 09:25:07
97,216,313,69.0,1703,2026-01-30 09:25:08
97,216,313,69.0,1704,2026-01-30 09:25:08
97,216,313,69.0,1705,2026-01-30 09:25:08
97,216,313,69.0,1706,2026-01-30 09:25:09
97,216,313,69.0,1707,2026-01-30 09:25:09
97,216,313,69.0,1708,2026-01-30 09:25:09
97,216,313,69.0,1709,2026-01-30 09:25:10
97,216,313,69.0,1710,2026-01-30 09:25:10
97,216,313,69.0,1711,2026-01-30 09:25:11
97,216,313,69.0,1712,2026-01-30 09:25:11
97,216,313,69.0,1713,2026-01-30 09:25:11
97,216,313,69.0,1714,2026-01-30 09:25:12
97,216,313,69.0,1715,2026-01-30 09:25:12
97,216,313,69.0,1716,2026-01-30 09:25:12
97,216,313,69.0,1717,2026-01-30 09:25:13
97,216,313,69.0,1718,2026-01-30 09:25:13
97,216,313,69.0,1719,2026-01-30 09:25:13
97,216,313,69.0,1720,2026-01-30 09:25:14
97,216,313,69.0,1721,2026-01-30 09:25:14
97,216,313,69.0,1722,2026-01-30 09:25:14
97,216,313,69.0,1723,2026-01-30 09:25:15
97,216,313,69.0,1724,2026-01-30 09:25:15
97,216,313,69.0,1725,2026-01-30 09:25:16
97,216,313,69.0,1726,2026-01-30 09:25:16
97,216,313,69.0,1727,2026-01-30 09:25:16
97,216,313,69.0,1728,2026-01-30 09:25:17
97,216,313,69.0,1729,2026-01-30 09:25:17
97,216,313,69.0,1730,2026-01-30 09:25:17
98,215,313,68.7,1731,2026-01-30 09:25:18
98,215,313,68.7,1732,2026-01-30 09:25:18
98,215,313,68.7,1733,2026-01-30 09:25:19
98,215,313,68.7,1734,2026-01-30 09:25:19
98,215,313,68.7,1735,2026-01-30 09:25:20
98,215,313,68.7,1736,2026-01-30 09:25:20
97,216,313,69.0,1737,2026-01-30 09:25:20
97,216,313,69.0,1738,2026-01-30 09:25:21
97,216,313,69.0,1739,2026-01-30 09:25:21
97,216,313,69.0,1740,2026-01-30 09:25:21
97,216,313,69.0,1741,2026-01-30 09:25:22
97,216,313,69.0,1742,2026-01-30 09:25:22
97,216,313,69.0,1743,2026-01-30 09:25:23
97,216,313,69.0,1744,2026-01-30 09:25:23
97,216,313,69.0,1745,2026-01-30 09:25:23
97,216,313,69.0,1746,2026-01-30 09:25:24
97,216,313,69.0,1747,2026-01-30 09:25:24
97,216,313,69.0,1748,2026-01-30 09:25:24
97,216,313,69.0,1749,2026-01-30 09:25:25
97,216,313,69.0,1750,2026-01-30 09:25:25
97,216,313,69.0,1751,2026-01-30 09:25:25
97,216,313,69.0,1752,2026-01-30 09:25:26
97,216,313,69.0,1753,2026-01-30 09:25:26
97,216,313,69.0,1754,2026-01-30 09:25:27
97,216,313,69.0,1755,2026-01-30 09:25:27
97,216,313,69.0,1756,2026-01-30 09:25:27
97,216,313,69.0,1757,2026-01-30 09:25:28
97,216,313,69.0,1758,2026-01-30 09:25:28
97,216,313,69.0,1759,2026-01-30 09:25:28
97,216,313,69.0,1760,2026-01-30 09:25:29
97,216,313,69.0,1761,2026-01-30 09:25:29
97,216,313,69.0,1762,2026-01-30 09:25:29
97,216,313,69.0,1763,2026-01-30 09:25:30
97,216,313,69.0,1764,2026-01-30 09:25:30
97,216,313,69.0,1765,2026-01-30 09:25:31
97,216,313,69.0,1766,2026-01-30 09:25:31
97,216,313,69.0,1767,2026-01-30 09:25:32
97,216,313,69.0,1768,2026-01-30 09:25:32
97,216,313,69.0,1769,2026-01-30 09:25:33
97,216,313,69.0,1770,2026-01-30 09:25:33
97,216,313,69.0,1771,2026-01-30 09:25:34
97,216,313,69.0,1772,2026-01-30 09:25:34
97,216,313,69.0,1773,2026-01-30 09:25:35
97,216,313,69.0,1774,2026-01-30 09:25:35
97,216,313,69.0,1775,2026-01-30 09:25:35
97,216,313,69.0,1776,2026-01-30 09:25:36
98,215,313,68.7,1777,2026-01-30 09:25:36
98,215,313,68.7,1778,2026-01-30 09:25:37
98,215,313,68.7,1779,2026-01-30 09:25:37
98,215,313,68.7,1780,2026-01-30 09:25:38
98,215,313,68.7,1781,2026-01-30 09:25:38
98,215,313,68.7,1782,2026-01-30 09:25:38
98,215,313,68.7,1783,2026-01-30 09:25:39
98,215,313,68.7,1784,2026-01-30 09:25:39
97,216,313,69.0,1785,2026-01-30 09:25:40
97,216,313,69.0,1786,2026-01-30 09:25:40
97,216,313,69.0,1787,2026-01-30 09:25:41
97,216,313,69.0,1788,2026-01-30 09:25:41
97,216,313,69.0,1789,2026-01-30 09:25:41
97,216,313,69.0,1790,2026-01-30 09:25:42
97,216,313,69.0,1791,2026-01-30 09:25:42
97,216,313,69.0,1792,2026-01-30 09:25:43
97,216,313,69.0,1793,2026-01-30 09:25:43
97,216,313,69.0,1794,2026-01-30 09:25:44
97,216,313,69.0,1795,2026-01-30 09:25:44
97,216,313,69.0,1796,2026-01-30 09:25:44
97,216,313,69.0,1797,2026-01-30 09:25:45
97,216,313,69.0,1798,2026-01-30 09:25:45
97,216,313,69.0,1799,2026-01-30 09:25:46
97,216,313,69.0,1800,2026-01-30 09:25:46
97,216,313,69.0,1801,2026-01-30 09:25:47
97,216,313,69.0,1802,2026-01-30 09:25:47
97,216,313,69.0,1803,2026-01-30 09:25:48
97,216,313,69.0,1804,2026-01-30 09:25:48
97,216,313,69.0,1805,2026-01-30 09:25:48
97,216,313,69.0,1806,2026-01-30 09:25:49
97,216,313,69.0,1807,2026-01-30 09:25:49
97,216,313,69.0,1808,2026-01-30 09:25:50
97,216,313,69.0,1809,2026-01-30 09:25:50
97,216,313,69.0,1810,2026-01-30 09:25:51
97,216,313,69.0,1811,2026-01-30 09:25:51
98,215,313,68.7,1812,2026-01-30 09:25:51
98,215,313,68.7,1813,2026-01-30 09:25:52
98,215,313,68.7,1814,2026-01-30 09:25:52
98,215,313,68.7,1815,2026-01-30 09:25:52
98,215,313,68.7,1816,2026-01-30 09:25:53
98,215,313,68.7,1817,2026-01-30 09:25:53
98,215,313,68.7,1818,2026-01-30 09:25:53
98,215,313,68.7,1819,2026-01-30 09:25:54
98,215,313,68.7,1820,2026-01-30 09:25:54
98,215,313,68.7,1821,2026-01-30 09:25:54
98,215,313,68.7,1822,2026-01-30 09:25:55
98,215,313,68.7,1823,2026-01-30 09:25:55
98,215,313,68.7,1824,2026-01-30 09:25:55
98,215,313,68.7,1825,2026-01-30 09:25:56
98,215,313,68.7,1826,2026-01-30 09:25:56
98,215,313,68.7,1827,2026-01-30 09:25:56
98,215,313,68.7,1828,2026-01-30 09:25:57
98,215,313,68.7,1829,2026-01-30 09:25:57
98,215,313,68.7,1830,2026-01-30 09:25:58
98,215,313,68.7,1831,2026-01-30 09:25:58
98,215,313,68.7,1832,2026-01-30 09:25:58
98,215,313,68.7,1833,2026-01-30 09:25:59
98,215,313,68.7,1834,2026-01-30 09:25:59
98,215,313,68.7,1835,2026-01-30 09:25:59
99,214,313,68.4,1836,2026-01-30 09:26:00
99,214,313,68.4,1837,2026-01-30 09:26:00
99,214,313,68.4,1838,2026-01-30 09:26:00
99,214,313,68.4,1839,2026-01-30 09:26:01
99,214,313,68.4,1840,2026-01-30 09:26:01
99,214,313,68.4,1841,2026-01-30 09:26:02
99,214,313,68.4,1842,2026-01-30 09:26:02
99,214,313,68.4,1843,2026-01-30 09:26:02
98,215,313,68.7,1844,2026-01-30 09:26:03
98,215,313,68.7,1845,2026-01-30 09:26:03
98,215,313,68.7,1846,2026-01-30 09:26:03
98,215,313,68.7,1847,2026-01-30 09:26:04
98,215,313,68.7,1848,2026-01-30 09:26:04
98,215,313,68.7,1849,2026-01-30 09:26:04
99,214,313,68.4,1850,2026-01-30 09:26:05
99,214,313,68.4,1851,2026-01-30 09:26:05
99,214,313,68.4,1852,2026-01-30 09:26:05
99,214,313,68.4,1853,2026-01-30 09:26:06
99,214,313,68.4,1854,2026-01-30 09:26:06
99,214,313,68.4,1855,2026-01-30 09:26:06
99,214,313,68.4,1856,2026-01-30 09:26:07
99,214,313,68.4,1857,2026-01-30 09:26:07
98,215,313,68.7,1858,2026-01-30 09:26:07
98,215,313,68.7,1859,2026-01-30 09:26:08
98,215,313,68.7,1860,2026-01-30 09:26:08
98,215,313,68.7,1861,2026-01-30 09:26:08
98,215,313,68.7,1862,2026-01-30 09:26:09
98,215,313,68.7,1863,2026-01-30 09:26:09
99,214,313,68.4,1864,2026-01-30 09:26:09
99,214,313,68.4,1865,2026-01-30 09:26:10
99,214,313,68.4,1866,2026-01-30 09:26:10
99,214,313,68.4,1867,2026-01-30 09:26:10
99,214,313,68.4,1868,2026-01-30 09:26:11
99,214,313,68.4,1869,2026-01-30 09:26:11
98,215,313,68.7,1870,2026-01-30 09:26:11
98,215,313,68.7,1871,2026-01-30 09:26:12
98,215,313,68.7,1872,2026-01-30 09:26:12
99,214,313,68.4,1873,2026-01-30 09:26:13
99,214,313,68.4,1874,2026-01-30 09:26:13
99,214,313,68.4,1875,2026-01-30 09:26:13
99,214,313,68.4,1876,2026-01-30 09:26:14
99,214,313,68.4,1877,2026-01-30 09:26:14
99,214,313,68.4,1878,2026-01-30 09:26:14
98,215,313,68.7,1879,2026-01-30 09:26:15
98,215,313,68.7,1880,2026-01-30 09:26:15
98,215,313,68.7,1881,2026-01-30 09:26:15
98,215,313,68.7,1882,2026-01-30 09:26:16
98,215,313,68.7,1883,2026-01-30 09:26:16
98,215,313,68.7,1884,2026-01-30 09:26:17
98,215,313,68.7,1885,2026-01-30 09:26:17
98,215,313,68.7,1886,2026-01-30 09:26:17
98,215,313,68.7,1887,2026-01-30 09:26:18
98,215,313,68.7,1888,2026-01-30 09:26:18
98,215,313,68.7,1889,2026-01-30 09:26:18
98,215,313,68.7,1890,2026-01-30 09:26:19
98,215,313,68.7,1891,2026-01-30 09:26:19
98,215,313,68.7,1892,2026-01-30 09:26:19
98,215,313,68.7,1893,2026-01-30 09:26:20
98,215,313,68.7,1894,2026-01-30 09:26:20
98,215,313,68.7,1895,2026-01-30 09:26:20
98,215,313,68.7,1896,2026-01-30 09:26:21
98,215,313,68.7,1897,2026-01-30 09:26:21
98,215,313,68.7,1898,2026-01-30 09:26:21
98,215,313,68.7,1899,2026-01-30 09:26:22
98,215,313,68.7,1900,2026-01-30 09:26:22
98,215,313,68.7,1901,2026-01-30 09:26:22
98,215,313,68.7,1902,2026-01-30 09:26:23
98,215,313,68.7,1903,2026-01-30 09:26:23
98,215,313,68.7,1904,2026-01-30 09:26:23
98,215,313,68.7,1905,2026-01-30 09:26:24
98,215,313,68.7,1906,2026-01-30 09:26:24
98,215,313,68.7,1907,2026-01-30 09:26:24
98,215,313,68.7,1908,2026-01-30 09:26:25
98,215,313,68.7,1909,2026-01-30 09:26:25
98,215,313,68.7,1910,2026-01-30 09:26:25
99,214,313,68.4,1911,2026-01-30 09:26:26
99,214,313,68.4,1912,2026-01-30 09:26:26
99,214,313,68.4,1913,2026-01-30 09:26:26
99,214,313,68.4,1914,2026-01-30 09:26:27
99,214,313,68.4,1915,2026-01-30 09:26:27
99,214,313,68.4,1916,2026-01-30 09:26:28
99,214,313,68.4,1917,2026-01-30 09:26:28
99,214,313,68.4,1918,2026-01-30 09:26:28
99,214,313,68.4,1919,2026-01-30 09:26:28
99,214,313,68.4,1920,2026-01-30 09:26:29
98,215,313,68.7,1921,2026-01-30 09:26:29
98,215,313,68.7,1922,2026-01-30 09:26:29
98,215,313,68.7,1923,2026-01-30 09:26:30
98,215,313,68.7,1924,2026-01-30 09:26:30
99,214,313,68.4,1925,2026-01-30 09:26:30
99,214,313,68.4,1926,2026-01-30 09:26:31
99,214,313,68.4,1927,2026-01-30 09:26:31
99,214,313,68.4,1928,2026-01-30 09:26:31
99,214,313,68.4,1929,2026-01-30 09:26:32
99,214,313,68.4,1930,2026-01-30 09:26:32
99,214,313,68.4,1931,2026-01-30 09:26:32
99,214,313,68.4,1932,2026-01-30 09:26:33
99,214,313,68.4,1933,2026-01-30 09:26:33
99,214,313,68.4,1934,2026-01-30 09:26:33
99,214,313,68.4,1935,2026-01-30 09:26:34
99,214,313,68.4,1936,2026-01-30 09:26:34
99,214,313,68.4,1937,2026-01-30 09:26:34
99,214,313,68.4,1938,2026-01-30 09:26:35
99,214,313,68.4,1939,2026-01-30 09:26:35
99,214,313,68.4,1940,2026-01-30 09:26:36
99,214,313,68.4,1941,2026-01-30 09:26:36
99,214,313,68.4,1942,2026-01-30 09:26:36
99,214,313,68.4,1943,2026-01-30 09:26:37
99,214,313,68.4,1944,2026-01-30 09:26:37
99,214,313,68.4,1945,2026-01-30 09:26:37
99,214,313,68.4,1946,2026-01-30 09:26:38
99,214,313,68.4,1947,2026-01-30 09:26:38
99,214,313,68.4,1948,2026-01-30 09:26:38
99,214,313,68.4,1949,2026-01-30 09:26:39
99,214,313,68.4,1950,2026-01-30 09:26:39
99,214,313,68.4,1951,2026-01-30 09:26:39
99,214,313,68.4,1952,2026-01-30 09:26:40
99,214,313,68.4,1953,2026-01-30 09:26:40
99,214,313,68.4,1954,2026-01-30 09:26:40
99,214,313,68.4,1955,2026-01-30 09:26:41
99,214,313,68.4,1956,2026-01-30 09:26:41
99,214,313,68.4,1957,2026-01-30 09:26:41
99,214,313,68.4,1958,2026-01-30 09:26:42
99,214,313,68.4,1959,2026-01-30 09:26:42
100,213,313,68.1,1960,2026-01-30 09:26:42
100,213,313,68.1,1961,2026-01-30 09:26:43
100,213,313,68.1,1962,2026-01-30 09:26:43
100,213,313,68.1,1963,2026-01-30 09:26:44
100,213,313,68.1,1964,2026-01-30 09:26:44
100,213,313,68.1,1965,2026-01-30 09:26:44
100,213,313,68.1,1966,2026-01-30 09:26:45
100,213,313,68.1,1967,2026-01-30 09:26:45
99,214,313,68.4,1968,2026-01-30 09:26:45
99,214,313,68.4,1969,2026-01-30 09:26:46
99,214,313,68.4,1970,2026-01-30 09:26:46
99,214,313,68.4,1971,2026-01-30 09:26:46
99,214,313,68.4,1972,2026-01-30 09:26:47
99,214,313,68.4,1973,2026-01-30 09:26:47
99,214,313,68.4,1974,2026-01-30 09:26:47
99,214,313,68.4,1975,2026-01-30 09:26:48
98,215,313,68.7,1976,2026-01-30 09:26:48
98,215,313,68.7,1977,2026-01-30 09:26:48
98,215,313,68.7,1978,2026-01-30 09:26:49
98,215,313,68.7,1979,2026-01-30 09:26:49
98,215,313,68.7,1980,2026-01-30 09:26:49
98,215,313,68.7,1981,2026-01-30 09:26:50
98,215,313,68.7,1982,2026-01-30 09:26:50
98,215,313,68.7,1983,2026-01-30 09:26:50
98,215,313,68.7,1984,2026-01-30 09:26:51
99,214,313,68.4,1985,2026-01-30 09:26:51
99,214,313,68.4,1986,2026-01-30 09:26:51
99,214,313,68.4,1987,2026-01-30 09:26:52
100,213,313,68.1,1988,2026-01-30 09:26:52
100,213,313,68.1,1989,2026-01-30 09:26:52
100,213,313,68.1,1990,2026-01-30 09:26:53
100,213,313,68.1,1991,2026-01-30 09:26:53
100,213,313,68.1,1992,2026-01-30 09:26:53
100,213,313,68.1,1993,2026-01-30 09:26:54
100,213,313,68.1,1994,2026-01-30 09:26:54
100,213,313,68.1,1995,2026-01-30 09:26:54
100,213,313,68.1,1996,2026-01-30 09:26:55
100,213,313,68.1,1997,2026-01-30 09:26:55
100,213,313,68.1,1998,2026-01-30 09:26:55
100,213,313,68.1,1999,2026-01-30 09:26:56
100,213,313,68.1,2000,2026-01-30 09:26:56
100,213,313,68.1,2001,2026-01-30 09:26:56
100,213,313,68.1,2002,2026-01-30 09:26:57
100,213,313,68.1,2003,2026-01-30 09:26:57
100,213,313,68.1,2004,2026-01-30 09:26:57
100,213,313,68.1,2005,2026-01-30 09:26:58
100,213,313,68.1,2006,2026-01-30 09:26:58
100,213,313,68.1,2007,2026-01-30 09:26:58
100,213,313,68.1,2008,2026-01-30 09:26:59
100,213,313,68.1,2009,2026-01-30 09:26:59
100,213,313,68.1,2010,2026-01-30 09:27:00
100,213,313,68.1,2011,2026-01-30 09:27:00
100,213,313,68.1,2012,2026-01-30 09:27:00
100,213,313,68.1,2013,2026-01-30 09:27:00
100,213,313,68.1,2014,2026-01-30 09:27:01
100,213,313,68.1,2015,2026-01-30 09:27:01
100,213,313,68.1,2016,2026-01-30 09:27:01
100,213,313,68.1,2017,2026-01-30 09:27:02
100,213,313,68.1,2018,2026-01-30 09:27:02
100,213,313,68.1,2019,2026-01-30 09:27:02
100,213,313,68.1,2020,2026-01-30 09:27:03
100,213,313,68.1,2021,2026-01-30 09:27:03
100,213,313,68.1,2022,2026-01-30 09:27:04
100,213,313,68.1,2023,2026-01-30 09:27:04
100,213,313,68.1,2024,2026-01-30 09:27:04
100,213,313,68.1,2025,2026-01-30 09:27:05
100,213,313,68.1,2026,2026-01-30 09:27:05
100,213,313,68.1,2027,2026-01-30 09:27:05
100,213,313,68.1,2028,2026-01-30 09:27:06
100,213,313,68.1,2029,2026-01-30 09:27:06
100,213,313,68.1,2030,2026-01-30 09:27:06
100,213,313,68.1,2031,2026-01-30 09:27:07
100,213,313,68.1,2032,2026-01-30 09:27:07
100,213,313,68.1,2033,2026-01-30 09:27:07
100,213,313,68.1,2034,2026-01-30 09:27:08
100,213,313,68.1,2035,2026-01-30 09:27:08
100,213,313,68.1,2036,2026-01-30 09:27:08
100,213,313,68.1,2037,2026-01-30 09:27:09
100,213,313,68.1,2038,2026-01-30 09:27:09
100,213,313,68.1,2039,2026-01-30 09:27:09
100,213,313,68.1,2040,2026-01-30 09:27:10
100,213,313,68.1,2041,2026-01-30 09:27:10
100,213,313,68.1,2042,2026-01-30 09:27:10
100,213,313,68.1,2043,2026-01-30 09:27:11
100,213,313,68.1,2044,2026-01-30 09:27:11
100,213,313,68.1,2045,2026-01-30 09:27:11
100,213,313,68.1,2046,2026-01-30 09:27:12
100,213,313,68.1,2047,2026-01-30 09:27:12
100,213,313,68.1,2048,2026-01-30 09:27:12
100,213,313,68.1,2049,2026-01-30 09:27:13
100,213,313,68.1,2050,2026-01-30 09:27:13
100,213,313,68.1,2051,2026-01-30 09:27:13
100,213,313,68.1,2052,2026-01-30 09:27:14
100,213,313,68.1,2053,2026-01-30 09:27:16
100,213,313,68.1,2054,2026-01-30 09:27:16
100,213,313,68.1,2055,2026-01-30 09:27:16
100,213,313,68.1,2056,2026-01-30 09:27:17
100,213,313,68.1,2057,2026-01-30 09:27:17
100,213,313,68.1,2058,2026-01-30 09:27:17
100,213,313,68.1,2059,2026-01-30 09:27:18
100,213,313,68.1,2060,2026-01-30 09:27:18
100,213,313,68.1,2061,2026-01-30 09:27:18
100,213,313,68.1,2062,2026-01-30 09:27:19
100,213,313,68.1,2063,2026-01-30 09:27:19
100,213,313,68.1,2064,2026-01-30 09:27:20
101,212,313,67.7,2065,2026-01-30 09:27:20
101,212,313,67.7,2066,2026-01-30 09:27:20
101,212,313,67.7,2067,2026-01-30 09:27:21
101,212,313,67.7,2068,2026-01-30 09:27:21
101,212,313,67.7,2069,2026-01-30 09:27:21
101,212,313,67.7,2070,2026-01-30 09:27:22
101,212,313,67.7,2071,2026-01-30 09:27:22
101,212,313,67.7,2072,2026-01-30 09:27:22
101,212,313,67.7,2073,2026-01-30 09:27:23
101,212,313,67.7,2074,2026-01-30 09:27:23
101,212,313,67.7,2075,2026-01-30 09:27:23
101,212,313,67.7,2076,2026-01-30 09:27:24
101,212,313,67.7,2077,2026-01-30 09:27:24
101,212,313,67.7,2078,2026-01-30 09:27:24
101,212,313,67.7,2079,2026-01-30 09:27:25
101,212,313,67.7,2080,2026-01-30 09:27:25
101,212,313,67.7,2081,2026-01-30 09:27:25
101,212,313,67.7,2082,2026-01-30 09:27:26
101,212,313,67.7,2083,2026-01-30 09:27:26
101,212,313,67.7,2084,2026-01-30 09:27:26
101,212,313,67.7,2085,2026-01-30 09:27:27
101,212,313,67.7,2086,2026-01-30 09:27:27
101,212,313,67.7,2087,2026-01-30 09:27:27
101,212,313,67.7,2088,2026-01-30 09:27:28
101,212,313,67.7,2089,2026-01-30 09:27:28
101,212,313,67.7,2090,2026-01-30 09:27:28
101,212,313,67.7,2091,2026-01-30 09:27:29
101,212,313,67.7,2092,2026-01-30 09:27:29
101,212,313,67.7,2093,2026-01-30 09:27:30
101,212,313,67.7,2094,2026-01-30 09:27:30
101,212,313,67.7,2095,2026-01-30 09:27:30
101,212,313,67.7,2096,2026-01-30 09:27:31
101,212,313,67.7,2097,2026-01-30 09:27:31
101,212,313,67.7,2098,2026-01-30 09:27:31
101,212,313,67.7,2099,2026-01-30 09:27:31
101,212,313,67.7,2100,2026-01-30 09:27:32
101,212,313,67.7,2101,2026-01-30 09:27:32
101,212,313,67.7,2102,2026-01-30 09:27:33
101,212,313,67.7,2103,2026-01-30 09:27:33
101,212,313,67.7,2104,2026-01-30 09:27:33
101,212,313,67.7,2105,2026-01-30 09:27:34
101,212,313,67.7,2106,2026-01-30 09:27:34
101,212,313,67.7,2107,2026-01-30 09:27:34
101,212,313,67.7,2108,2026-01-30 09:27:35
101,212,313,67.7,2109,2026-01-30 09:27:35
101,212,313,67.7,2110,2026-01-30 09:27:35
101,212,313,67.7,2111,2026-01-30 09:27:36
101,212,313,67.7,2112,2026-01-30 09:27:36
101,212,313,67.7,2113,2026-01-30 09:27:36
101,212,313,67.7,2114,2026-01-30 09:27:37
101,212,313,67.7,2115,2026-01-30 09:27:37
101,212,313,67.7,2116,2026-01-30 09:27:37
100,213,313,68.1,2117,2026-01-30 09:27:38
100,213,313,68.1,2118,2026-01-30 09:27:38
100,213,313,68.1,2119,2026-01-30 09:27:38
100,213,313,68.1,2120,2026-01-30 09:27:39
100,213,313,68.1,2121,2026-01-30 09:27:39
100,213,313,68.1,2122,2026-01-30 09:27:39
100,213,313,68.1,2123,2026-01-30 09:27:40
100,213,313,68.1,2124,2026-01-30 09:27:40
100,213,313,68.1,2125,2026-01-30 09:27:41
100,213,313,68.1,2126,2026-01-30 09:27:41
100,213,313,68.1,2127,2026-01-30 09:27:41
100,213,313,68.1,2128,2026-01-30 09:27:42
100,213,313,68.1,2129,2026-01-30 09:27:42
100,213,313,68.1,2130,2026-01-30 09:27:42
100,213,313,68.1,2131,2026-01-30 09:27:43
100,213,313,68.1,2132,2026-01-30 09:27:43
100,213,313,68.1,2133,2026-01-30 09:27:43
100,213,313,68.1,2134,2026-01-30 09:27:44
100,213,313,68.1,2135,2026-01-30 09:27:44
100,213,313,68.1,2136,2026-01-30 09:27:44
100,213,313,68.1,2137,2026-01-30 09:27:45
100,213,313,68.1,2138,2026-01-30 09:27:45
100,213,313,68.1,2139,2026-01-30 09:27:45
100,213,313,68.1,2140,2026-01-30 09:27:46
100,213,313,68.1,2141,2026-01-30 09:27:46
100,213,313,68.1,2142,2026-01-30 09:27:47
100,213,313,68.1,2143,2026-01-30 09:27:47
100,213,313,68.1,2144,2026-01-30 09:27:47
100,213,313,68.1,2145,2026-01-30 09:27:48
100,213,313,68.1,2146,2026-01-30 09:27:48
100,213,313,68.1,2147,2026-01-30 09:27:48
100,213,313,68.1,2148,2026-01-30 09:27:49
100,213,313,68.1,2149,2026-01-30 09:27:49
100,213,313,68.1,2150,2026-01-30 09:27:49
100,213,313,68.1,2151,2026-01-30 09:27:50
100,213,313,68.1,2152,2026-01-30 09:27:50
100,213,313,68.1,2153,2026-01-30 09:27:50
100,213,313,68.1,2154,2026-01-30 09:27:51
100,213,313,68.1,2155,2026-01-30 09:27:51
100,213,313,68.1,2156,2026-01-30 09:27:51
100,213,313,68.1,2157,2026-01-30 09:27:52
100,213,313,68.1,2158,2026-01-30 09:27:52
100,213,313,68.1,2159,2026-01-30 09:27:52
100,213,313,68.1,2160,2026-01-30 09:27:53
100,213,313,68.1,2161,2026-01-30 09:27:53
100,213,313,68.1,2162,2026-01-30 09:27:53
100,213,313,68.1,2163,2026-01-30 09:27:54
100,213,313,68.1,2164,2026-01-30 09:27:54
100,213,313,68.1,2165,2026-01-30 09:27:54
100,213,313,68.1,2166,2026-01-30 09:27:55
100,213,313,68.1,2167,2026-01-30 09:27:55
100,213,313,68.1,2168,2026-01-30 09:27:55
100,213,313,68.1,2169,2026-01-30 09:27:56
100,213,313,68.1,2170,2026-01-30 09:27:56
100,213,313,68.1,2171,2026-01-30 09:27:56
100,213,313,68.1,2172,2026-01-30 09:27:57
100,213,313,68.1,2173,2026-01-30 09:27:57
100,213,313,68.1,2174,2026-01-30 09:27:57
100,213,313,68.1,2175,2026-01-30 09:27:58
100,213,313,68.1,2176,2026-01-30 09:27:58
100,213,313,68.1,2177,2026-01-30 09:27:58
100,213,313,68.1,2178,2026-01-30 09:27:59
100,213,313,68.1,2179,2026-01-30 09:27:59
100,213,313,68.1,2180,2026-01-30 09:27:59
100,213,313,68.1,2181,2026-01-30 09:28:00
100,213,313,68.1,2182,2026-01-30 09:28:00
100,213,313,68.1,2183,2026-01-30 09:28:01
100,213,313,68.1,2184,2026-01-30 09:28:01
100,213,313,68.1,2185,2026-01-30 09:28:01
